id_prestamo,id_solicitud,fecha_concesion,importe_concedido,tipo_interes,plazo_meses,cuota_mensual,saldo_pendiente,fecha_vencimiento,estado_prestamo
2580,3276,2024-08-13,4596.56,9.87,60,97.38,3166.3,2029-08-13,activo
2581,3277,2024-03-28,13506.69,9.04,12,1181.44,0,2025-03-28,pagado
2582,3278,2025-03-02,38658.73,10.47,60,830.38,30231.52,2030-03-02,mora
2583,3279,2024-03-11,1505.73,9.94,60,31.95,894.76,2029-03-11,activo
2584,3280,2026-03-11,14640.06,10.27,48,373.2,13889.96,2030-03-11,activo
2585,3281,2025-01-08,2038.96,8.25,60,41.59,1543.55,2030-01-08,activo
2586,3282,2024-04-09,28901.75,8.35,48,710.28,13835.3,2028-04-09,activo
2587,3283,2026-04-23,10399.61,7.85,36,325.19,9883.61,2029-04-22,activo
2588,3284,2023-07-24,17387.01,10.32,24,804.92,0,2025-07-23,pagado
2589,3285,2023-06-27,30108.45,10.12,60,641.56,13882.34,2028-06-26,mora
2590,3286,2026-03-08,13844.86,8.71,36,438.43,13166.53,2029-03-07,impagado
2591,3287,2025-08-09,19362.92,7.93,84,301.08,17762.98,2032-08-08,activo
2592,3289,2026-01-11,8880.81,9.97,60,188.54,8297.42,2031-01-11,mora
2593,3290,2023-02-11,17319.98,8.83,12,1513.33,0,2024-02-11,pagado
2594,3291,2024-10-28,23224.76,9.29,12,2034.15,0.18,2025-10-28,pagado
2595,3292,2026-03-17,2104.04,12.35,12,187.29,1602.0,2027-03-17,activo
2596,3293,2023-08-08,6043.22,10.97,24,281.57,0.19,2025-08-07,pagado
2597,3294,2025-10-16,8112.13,10.32,12,714.41,2797.03,2026-10-16,activo
2598,3295,2023-01-16,37483.5,7.78,36,1170.75,1.86,2026-01-15,mora
2599,3296,2025-01-01,22204.1,9.52,60,466.54,16609.29,2030-01-01,activo
2600,3297,2025-10-25,25663.62,9.66,60,540.93,22912.33,2030-10-25,mora
2601,3298,2025-04-02,28100.39,10.03,48,713.06,20492.32,2029-04-02,activo
2602,3300,2025-04-22,9582.57,9.59,36,307.36,6178.34,2028-04-21,activo
2603,3301,2025-12-22,26139.71,11.01,60,568.48,24122.03,2030-12-22,activo
2604,3303,2023-06-19,20842.56,7.87,12,1811.81,0,2024-06-18,pagado
2605,3304,2023-02-15,20521.17,9.94,60,435.38,7626.88,2028-02-15,mora
2606,3305,2025-07-29,28372.16,11.16,48,735.52,22935.8,2029-07-29,activo
2607,3306,2023-04-18,2478.0,11.34,60,54.3,1073.96,2028-04-17,mora
2608,3307,2026-03-27,17560.33,9.6,48,441.98,16648.58,2030-03-27,activo
2609,3308,2023-02-22,26930.66,6.76,60,530.17,10004.18,2028-02-22,mora
2610,3309,2024-11-09,18573.83,11.22,60,405.91,13769.43,2029-11-09,mora
2611,3310,2025-08-30,19960.15,11.09,48,516.75,16495.65,2029-08-30,activo
2612,3312,2026-06-30,24670.86,9.79,36,793.66,24670.86,2029-06-29,activo
2613,3313,2023-05-05,184028.04,8.7,240,1620.93,171535.43,2043-05-05,activo
2614,3314,2025-01-17,9088.36,10.8,36,296.66,5160.45,2028-01-17,mora
2615,3315,2024-06-23,5014.42,10.34,24,232.18,0,2026-06-23,pagado
2616,3316,2026-06-24,10113.36,10.09,60,215.31,10113.36,2031-06-24,activo
2617,3318,2026-01-22,178137.77,9.02,300,1496.9,177336.32,2051-01-23,activo
2618,3319,2024-09-21,22059.5,6.36,12,1902.21,0.3,2025-09-21,pagado
2619,3320,2024-07-18,11126.83,7.96,48,271.42,6234.19,2028-07-18,mora
2620,3321,2023-12-29,14863.98,9.48,72,271.52,9670.38,2029-12-28,mora
2621,3322,2025-07-07,23575.7,10.36,84,395.75,21367.68,2032-07-06,activo
2622,3323,2024-10-03,8795.5,7.53,36,273.7,3907.11,2027-10-03,activo
2623,3324,2024-05-20,13949.1,8.39,12,1215.95,0,2025-05-20,pagado
2624,3327,2024-06-19,20921.79,10.62,48,536.91,11562.1,2028-06-19,activo
2625,3328,2023-06-30,14113.15,8.03,36,442.44,0.41,2026-06-29,pagado
2626,3329,2026-04-16,3816.89,9.01,48,95.0,3683.71,2030-04-16,activo
2627,3330,2026-04-08,15011.34,8.89,36,476.56,14277.93,2029-04-07,activo
2628,3331,2026-03-12,14305.91,8.74,12,1249.32,10845.45,2027-03-12,activo
2629,3332,2025-05-29,289335.27,7.68,300,2172.21,285005.44,2050-05-30,activo
2630,3333,2025-01-17,28221.1,8.35,36,888.92,15769.03,2028-01-17,activo
2631,3334,2023-06-08,25764.42,8.92,12,2252.22,0,2024-06-07,pagado
2632,3335,2023-06-18,229804.48,11.42,360,2261.44,226625.01,2053-06-18,mora
2633,3337,2025-05-07,3472.12,11.69,36,114.8,2355.65,2028-05-06,activo
2634,3338,2025-02-02,133231.72,10.09,180,1439.36,127426.26,2040-02-03,activo
2635,3339,2025-09-01,5697.92,9.94,24,262.78,3459.94,2027-09-01,activo
2636,3342,2025-10-31,29706.61,9.59,36,952.84,23820.46,2028-10-30,activo
2637,3343,2025-07-01,22740.37,11.11,36,745.66,15981.61,2028-06-30,activo
2638,3345,2025-08-08,28217.51,10.55,12,2487.97,4911.34,2026-08-08,activo
2639,3346,2026-06-30,4882.37,8.66,36,154.48,4882.37,2029-06-29,activo
2640,3347,2026-04-07,16256.92,8.87,84,260.48,15975.25,2033-04-06,activo
2641,3348,2025-09-02,158873.5,8.93,300,1326.03,157540.6,2050-09-03,activo
2642,3349,2025-09-21,40302.39,10.71,48,1035.97,33994.08,2029-09-21,mora
2643,3353,2026-03-01,28780.85,10.71,24,1337.48,25510.0,2028-02-29,impagado
2644,3354,2025-06-17,28236.54,9.89,60,598.38,23644.1,2030-06-17,mora
2645,3355,2023-10-17,19231.03,8.94,36,610.96,2400.78,2026-10-16,activo
2646,3356,2023-06-07,18980.77,8.31,36,597.5,0.26,2026-06-06,pagado
2647,3358,2026-03-04,26289.62,8.05,60,533.74,25210.27,2031-03-04,activo
2648,3359,2025-06-24,17534.58,11.57,24,821.87,9997.31,2027-06-24,impagado
2649,3360,2025-12-16,12596.14,10.41,60,270.16,11609.63,2030-12-16,activo
2650,3361,2026-03-11,178706.17,9.19,180,1832.77,177302.94,2041-03-11,mora
2651,3362,2026-01-21,26922.66,8.37,12,2346.57,15977.11,2027-01-21,activo
2652,3363,2026-01-14,14979.94,8.55,12,1306.93,8892.82,2027-01-14,activo
2653,3364,2026-03-07,16373.01,8.88,48,406.52,15510.58,2030-03-07,activo
2654,3365,2025-04-16,2850.21,10.43,36,92.55,1845.82,2028-04-15,mora
2655,3366,2025-10-28,23260.64,10.4,12,2049.35,8022.33,2026-10-28,activo
2656,3367,2026-03-02,3329.62,10.84,24,154.94,2823.36,2028-03-01,activo
2657,3368,2025-06-15,2789.29,9.49,12,244.57,0,2026-06-15,pagado
2658,3370,2025-02-16,12293.21,9.54,48,309.09,8702.15,2029-02-16,mora
2659,3371,2026-03-07,43294.98,7.25,48,1041.86,40939.95,2030-03-07,activo
2660,3372,2024-10-05,29786.1,10.35,60,638.05,21052.49,2029-10-05,mora
2661,3373,2024-03-14,13278.73,8.07,36,416.53,3626.0,2027-03-14,mora
2662,3374,2025-02-12,269445.02,6.99,360,1791.24,265738.18,2055-02-13,activo
2663,3377,2026-03-10,13653.14,10.58,72,256.92,13239.88,2032-03-09,activo
2664,3378,2026-05-26,24606.38,11.89,36,815.97,24606.38,2029-05-25,activo
2665,3379,2024-08-07,8674.01,7.8,72,151.24,6328.92,2030-08-07,activo
2666,3380,2024-02-23,10479.61,9.17,24,479.58,0,2026-02-22,pagado
2667,3381,2024-11-21,22473.42,8.04,48,549.07,14427.59,2028-11-21,mora
2668,3382,2026-06-29,76556.55,9.33,360,634.46,76556.55,2056-06-29,activo
2669,3383,2023-03-30,19517.15,9.96,24,900.24,0.45,2025-03-29,pagado
2670,3384,2024-01-12,12859.72,9.82,48,325.07,5418.91,2028-01-12,mora
2671,3386,2026-06-18,96003.22,8.31,240,821.43,96003.22,2046-06-18,activo
2672,3387,2024-11-29,5766.76,10.31,24,266.92,1301.2,2026-11-29,mora
2673,3389,2026-04-19,306272.22,7.49,360,2139.51,305815.08,2056-04-19,activo
2674,3390,2026-04-21,16500.44,8.34,48,405.45,15916.88,2030-04-21,activo
2675,3391,2026-03-02,28172.86,8.42,12,2456.16,19043.41,2027-03-02,activo
2676,3392,2026-05-15,10538.9,8.97,60,218.61,10399.07,2031-05-15,activo
2677,3393,2025-08-20,28392.7,10.49,12,2502.58,4941.09,2026-08-20,activo
2678,3394,2025-10-08,23112.86,11.37,24,1081.18,15982.25,2027-10-08,activo
2679,3395,2025-07-15,43143.12,10.54,36,1403.16,31368.65,2028-07-14,activo
2680,3397,2026-02-10,18978.92,8.68,12,1656.89,12834.21,2027-02-10,activo
2681,3398,2025-01-03,16203.62,10.12,36,523.75,8713.16,2028-01-03,mora
2682,3399,2025-01-14,303604.3,10.99,300,2972.42,300313.53,2050-01-15,impagado
2683,3400,2024-05-15,9308.46,8.9,60,192.8,5922.72,2029-05-15,activo
2684,3401,2023-03-05,42358.14,10.63,84,716.96,26039.29,2030-03-04,mora
2685,3402,2026-02-18,4157.02,10.52,12,366.48,2819.41,2027-02-18,activo
2686,3403,2023-08-28,17492.88,10.63,48,449.01,5885.72,2027-08-28,mora
2687,3404,2024-09-03,28349.29,7.88,48,690.5,16454.22,2028-09-03,activo
2688,3405,2024-03-23,9795.45,8.93,36,311.17,2699.25,2027-03-23,mora
2689,3406,2026-06-30,8444.55,9.36,48,211.61,8444.55,2030-06-30,activo
2690,3407,2024-03-27,22707.16,9.84,24,1046.16,0,2026-03-27,pagado
2691,3408,2024-05-24,34115.3,12.04,84,602.92,26751.24,2031-05-24,mora
2692,3409,2024-04-06,3458.53,8.47,36,109.12,948.65,2027-04-06,mora
2693,3410,2023-08-25,1868.34,8.5,12,162.95,0.08,2024-08-24,pagado
2694,3411,2025-08-30,5236.52,7.89,60,105.89,4500.4,2030-08-30,activo
2695,3412,2023-07-23,18826.41,7.71,60,379.1,8731.18,2028-07-22,mora
2696,3413,2025-12-12,1703.55,9.09,12,149.05,871.05,2026-12-12,activo
2697,3414,2026-06-06,17101.56,9.84,60,362.04,17101.56,2031-06-06,activo
2698,3415,2025-07-26,19491.24,10.91,24,907.62,11081.32,2027-07-26,mora
2699,3417,2024-07-21,15725.29,10.96,60,341.59,10684.0,2029-07-21,mora
2700,3418,2024-10-24,4378.53,9.27,48,109.53,2747.97,2028-10-24,activo
2701,3419,2026-04-30,23995.92,9.73,60,506.66,23369.2,2031-04-30,activo
2702,3420,2026-06-12,3220.1,11.0,60,70.01,3220.1,2031-06-12,activo
2703,3421,2026-02-25,11741.3,9.29,36,374.96,10591.79,2029-02-24,activo
2704,3422,2026-04-08,25923.42,10.26,48,660.73,25041.5,2030-04-08,activo
2705,3423,2026-04-01,16563.08,9.11,48,413.06,15694.56,2030-04-01,activo
2706,3424,2025-07-18,3122.63,9.98,60,66.32,2703.69,2030-07-18,activo
2707,3425,2023-10-10,25314.59,7.67,48,614.08,8757.26,2027-10-10,activo
2708,3426,2023-04-09,17577.93,9.54,12,1541.66,0,2024-04-08,pagado
2709,3427,2025-11-04,38836.87,9.04,36,1235.79,32083.23,2028-11-03,activo
2710,3428,2024-11-02,106934.89,9.8,240,1017.59,103813.87,2044-11-02,activo
2711,3429,2026-01-06,25600.19,10.02,48,649.59,23384.35,2030-01-06,activo
2712,3430,2025-12-28,8349.46,8.79,24,380.66,6397.01,2027-12-28,activo
2713,3434,2024-04-27,11262.21,10.45,72,211.19,8118.11,2030-04-27,impagado
2714,3436,2026-06-01,28023.05,9.25,36,894.43,28023.05,2029-05-31,activo
2715,3441,2023-05-01,11725.66,8.68,48,290.03,2787.39,2027-05-01,mora
2716,3443,2025-03-04,307090.69,10.54,360,2818.05,305025.71,2055-03-05,mora
2717,3444,2026-04-10,21632.33,10.71,36,705.23,20603.44,2029-04-09,activo
2718,3445,2024-03-05,230426.29,11.19,240,2408.41,222161.28,2044-03-05,mora
2719,3446,2026-02-05,12039.42,7.62,12,1045.17,8127.48,2027-02-05,activo
2720,3448,2024-01-02,16266.97,7.26,24,730.25,0,2026-01-01,pagado
2721,3449,2024-09-24,3760.09,9.9,24,173.34,511.44,2026-09-24,activo
2722,3453,2023-06-19,5119.04,10.21,36,165.69,0,2026-06-18,pagado
2723,3454,2025-02-18,26985.31,11.75,36,893.13,16149.11,2028-02-18,activo
2724,3455,2024-09-10,19139.25,9.15,60,398.69,13406.48,2029-09-10,activo
2725,3456,2024-10-07,146470.06,10.47,360,1337.08,145113.79,2054-10-08,activo
2726,3457,2023-05-10,15561.79,6.9,36,479.82,0,2026-05-09,pagado
2727,3458,2025-08-13,281580.72,6.9,360,1854.42,279165.58,2055-08-14,activo
2728,3459,2025-05-25,180525.87,7.32,360,1240.11,178652.55,2055-05-26,activo
2729,3460,2026-04-05,8306.72,10.93,36,271.69,8110.69,2029-04-04,activo
2730,3461,2024-05-04,3775.8,8.5,36,119.19,1146.85,2027-05-04,activo
2731,3462,2025-10-21,21061.51,8.13,24,953.83,14416.43,2027-10-21,activo
2732,3465,2026-03-01,302812.54,7.61,300,2259.22,301444.06,2051-03-02,activo
2733,3466,2024-03-17,22904.78,9.19,60,477.56,13880.3,2029-03-17,activo
2734,3467,2026-01-14,8162.59,8.7,60,168.27,7609.17,2031-01-14,activo
2735,3468,2024-02-26,5623.27,10.17,12,494.82,0,2025-02-25,pagado
2736,3469,2025-12-25,6127.61,10.92,60,132.98,5653.63,2030-12-25,activo
2737,3470,2024-04-28,172612.35,9.05,180,1755.59,159631.0,2039-04-29,activo
2738,3471,2024-04-09,33915.28,8.79,60,700.52,20472.3,2029-04-09,activo
2739,3472,2024-08-30,9315.45,10.76,48,239.68,5536.5,2028-08-30,mora
2740,3474,2024-01-24,7412.63,9.33,48,185.63,3266.92,2028-01-24,mora
2741,3475,2023-02-10,15525.25,10.14,12,1365.95,0,2024-02-10,pagado
2742,3476,2025-02-24,94602.31,7.18,180,860.07,89680.66,2040-02-25,activo
2743,3477,2024-10-26,26947.53,8.23,24,1221.64,4802.71,2026-10-26,activo
2744,3478,2024-09-16,37488.12,9.51,48,942.05,22814.81,2028-09-16,activo
2745,3479,2024-01-27,30692.08,7.88,36,960.13,6545.87,2027-01-26,mora
2746,3480,2024-06-03,6106.63,11.54,24,286.16,0,2026-06-03,pagado
2747,3483,2025-01-20,5335.48,11.23,24,249.24,1681.3,2027-01-20,mora
2748,3484,2026-04-02,21702.44,11.13,36,711.88,20676.52,2029-04-01,activo
2749,3485,2025-02-19,21746.4,8.43,48,535.31,15292.44,2029-02-19,mora
2750,3486,2024-01-02,22426.3,9.79,48,566.55,9447.71,2028-01-02,mora
2751,3487,2023-09-06,10489.4,9.41,36,335.59,662.36,2026-09-05,activo
2752,3488,2026-06-05,5941.06,8.78,60,122.69,5941.06,2031-06-05,activo
2753,3493,2026-04-18,20307.96,7.79,36,634.41,19299.54,2029-04-17,activo
2754,3494,2024-06-26,2672.76,8.4,48,65.76,1447.8,2028-06-26,activo
2755,3495,2025-10-30,11377.34,9.72,24,523.53,7826.92,2027-10-30,activo
2756,3497,2023-03-17,29780.35,9.81,48,752.55,5807.14,2027-03-17,activo
2757,3498,2024-11-09,36498.25,9.34,72,664.1,28749.02,2030-11-09,activo
2758,3499,2024-09-16,268721.74,9.37,180,2785.74,253099.81,2039-09-17,mora
2759,3500,2025-07-18,30697.08,8.75,36,972.57,22154.03,2028-07-17,mora
2760,3501,2024-10-07,40297.96,11.09,72,768.8,31157.75,2030-10-07,mora
2761,3502,2024-05-22,4522.53,11.35,24,211.51,0.29,2026-05-22,pagado
2762,3507,2024-09-27,5129.42,10.85,24,238.7,703.71,2026-09-27,mora
2763,3508,2023-09-11,5632.83,7.21,48,135.44,1813.11,2027-09-11,mora
2764,3509,2024-10-22,29516.19,9.53,24,1355.62,5316.72,2026-10-22,mora
2765,3510,2025-06-07,34659.12,8.89,48,860.73,27108.83,2029-06-07,activo
2766,3511,2026-02-23,26006.88,9.43,48,652.52,24193.04,2030-02-23,activo
2767,3512,2023-02-25,13667.98,8.7,60,281.72,5228.59,2028-02-25,activo
2768,3513,2023-02-18,10316.85,10.11,36,333.41,0.79,2026-02-17,pagado
2769,3514,2023-11-16,14801.39,11.47,24,693.07,0.67,2025-11-15,pagado
2770,3515,2025-11-27,16712.02,10.39,24,774.19,12189.45,2027-11-27,activo
2771,3519,2025-01-30,24830.26,8.71,36,786.2,13908.26,2028-01-30,activo
2772,3520,2023-06-22,17845.87,10.17,36,577.29,0,2026-06-21,pagado
2773,3521,2026-06-03,27885.0,8.93,48,692.94,27885.0,2030-06-03,activo
2774,3522,2026-02-27,211437.57,9.95,180,2265.2,209363.83,2041-02-27,activo
2775,3523,2026-02-10,26208.14,9.77,12,2301.33,17753.78,2027-02-10,activo
2776,3524,2025-03-11,26156.28,10.69,48,672.12,19142.59,2029-03-11,activo
2777,3525,2023-06-14,18722.0,9.5,60,393.22,8237.28,2028-06-13,activo
2778,3526,2023-03-05,6944.39,11.77,24,326.15,0.03,2025-03-04,pagado
2779,3532,2024-04-07,13842.78,9.79,12,1215.62,0.36,2025-04-07,pagado
2780,3533,2025-07-10,11152.3,11.05,48,288.51,9215.22,2029-07-10,mora
2781,3535,2024-04-13,179877.44,8.58,360,1393.59,176818.7,2054-04-14,activo
2782,3536,2025-07-20,15117.06,7.07,60,299.81,12729.35,2030-07-20,activo
2783,3537,2025-01-25,196555.24,7.05,180,1771.84,185557.08,2040-01-26,activo
2784,3538,2023-12-07,42916.48,9.34,36,1371.47,6702.63,2026-12-06,mora
2785,3541,2026-04-10,12192.85,11.52,48,318.21,11788.6,2030-04-10,activo
2786,3543,2026-02-08,14339.84,9.06,12,1254.42,9703.04,2027-02-08,activo
2787,3544,2023-03-12,8155.73,8.55,48,201.22,1559.21,2027-03-12,mora
2788,3545,2026-04-29,22711.36,8.8,24,1035.52,20967.05,2028-04-28,activo
2789,3546,2025-01-21,5827.8,10.28,36,188.81,3297.8,2028-01-21,mora
2790,3547,2026-01-03,24542.02,11.74,72,476.54,23336.47,2032-01-03,activo
2791,3548,2024-08-05,7835.53,10.89,48,202.11,4661.49,2028-08-05,activo
2792,3549,2023-03-17,9037.38,9.85,12,793.92,0,2024-03-16,pagado
2793,3550,2023-02-15,76671.87,10.33,360,691.5,75176.15,2053-02-15,impagado
2794,3551,2026-05-12,21983.7,8.82,48,545.19,21600.09,2030-05-12,activo
2795,3553,2023-08-16,5170.46,9.3,60,108.09,2536.1,2028-08-15,activo
2796,3554,2026-05-15,24658.95,9.38,24,1130.84,23720.86,2028-05-14,activo
2797,3555,2025-05-12,25104.75,9.85,48,634.89,19247.08,2029-05-12,mora
2798,3556,2025-09-18,122824.88,8.47,360,941.51,122134.48,2055-09-19,activo
2799,3557,2025-09-10,29478.51,9.71,60,622.12,25912.33,2030-09-10,activo
2800,3558,2025-07-12,19327.12,11.5,24,905.27,11015.9,2027-07-12,activo
2801,3559,2025-05-05,19178.93,9.79,72,353.31,16272.13,2031-05-05,activo
2802,3560,2024-06-27,15983.66,9.38,36,511.14,5831.86,2027-06-27,mora
2803,3561,2024-06-18,39653.44,11.09,60,863.92,26355.31,2029-06-18,mora
2804,3564,2026-01-18,21338.21,8.23,24,967.33,17176.59,2028-01-18,activo
2805,3565,2026-01-04,8247.32,10.0,84,136.93,7900.58,2033-01-03,mora
2806,3566,2024-07-23,280795.18,9.48,360,2357.85,277290.11,2054-07-24,mora
2807,3567,2025-11-07,3595.6,8.73,60,74.17,3252.09,2030-11-07,activo
2808,3568,2026-05-04,23431.99,9.63,48,590.12,23029.91,2030-05-04,activo
2809,3569,2025-10-06,230109.86,8.19,180,2223.93,224755.83,2040-10-06,activo
2810,3570,2024-05-25,2163.03,9.28,48,54.11,1136.37,2028-05-25,activo
2811,3571,2026-05-26,14776.74,7.18,24,662.81,14202.34,2028-05-25,activo
2812,3572,2025-10-18,25525.89,9.33,36,815.67,20451.76,2028-10-17,activo
2813,3573,2025-11-06,21642.98,9.56,48,544.38,18976.22,2029-11-06,activo
2814,3574,2026-03-12,28255.09,6.57,24,1259.58,24922.26,2028-03-11,activo
2815,3575,2023-05-29,26170.09,8.04,48,639.36,6759.3,2027-05-29,activo
2816,3576,2023-11-12,29078.45,9.21,60,606.6,15230.77,2028-11-11,mora
2817,3577,2025-11-24,41618.62,9.14,36,1326.1,34391.42,2028-11-23,activo
2818,3578,2026-04-03,8783.36,10.92,36,287.21,8366.91,2029-04-02,activo
2819,3580,2025-01-03,21700.56,8.65,36,686.52,11551.12,2028-01-03,activo
2820,3581,2024-01-03,19887.94,9.19,36,634.15,3706.59,2027-01-02,mora
2821,3582,2023-09-09,4576.65,10.03,24,211.26,0,2025-09-08,pagado
2822,3583,2025-04-15,25878.04,10.98,12,2286.96,0,2026-04-15,pagado
2823,3584,2026-04-13,27453.21,9.41,24,1259.35,26409.14,2028-04-12,impagado
2824,3585,2026-02-26,10043.92,11.04,12,887.86,6817.92,2027-02-26,activo
2825,3586,2025-07-07,29546.86,11.11,48,765.25,23880.75,2029-07-07,activo
2826,3587,2025-07-11,5652.5,8.63,36,178.77,4077.36,2028-07-10,activo
2827,3589,2025-03-01,13439.27,9.51,48,337.72,9771.9,2029-03-01,activo
2828,3590,2026-06-20,40981.79,9.59,48,1031.32,40981.79,2030-06-20,activo
2829,3591,2024-03-22,15665.26,10.42,36,508.55,4385.12,2027-03-22,activo
2830,3592,2024-04-03,9752.19,11.55,48,254.66,4821.29,2028-04-03,mora
2831,3596,2026-03-04,5061.26,9.05,48,126.07,4795.57,2030-03-04,activo
2832,3597,2026-04-04,2718.79,9.9,36,87.6,2587.91,2029-04-03,activo
2833,3598,2024-05-31,18204.7,7.18,36,563.6,5982.98,2027-05-31,mora
2834,3599,2024-06-13,38631.7,7.72,36,1205.61,13879.45,2027-06-13,mora
2835,3600,2026-03-13,18089.99,9.49,84,295.61,17628.72,2033-03-12,activo
2836,3601,2024-10-03,20913.55,11.3,36,687.7,9576.61,2027-10-03,activo
2837,3602,2024-10-17,35475.1,8.32,60,724.78,25240.92,2029-10-17,activo
2838,3603,2026-03-11,28945.99,10.19,24,1338.2,25640.88,2028-03-10,activo
2839,3604,2025-03-09,4455.68,9.51,12,390.71,0.0,2026-03-09,pagado
2840,3605,2026-05-14,6513.89,8.01,36,204.15,6353.22,2029-05-13,activo
2841,3606,2025-12-03,5976.09,10.54,24,277.25,4597.57,2027-12-03,activo
2842,3607,2025-09-22,24391.99,10.79,24,1134.46,15853.24,2027-09-22,activo
2843,3610,2026-01-29,12544.38,8.02,36,393.21,10976.71,2029-01-28,activo
2844,3611,2024-10-11,44798.5,6.04,36,1363.72,20911.7,2027-10-11,activo
2845,3612,2023-08-15,25543.28,8.83,48,633.53,7829.74,2027-08-15,mora
2846,3613,2024-06-24,12045.44,9.69,84,198.03,9388.67,2031-06-24,activo
2847,3616,2025-06-16,318156.27,10.9,180,3596.0,309246.93,2040-06-16,mora
2848,3618,2026-04-20,26295.87,9.76,12,2308.89,22088.8,2027-04-20,activo
2849,3619,2025-07-03,14546.65,10.01,36,469.47,10553.47,2028-07-02,activo
2850,3620,2025-10-24,12326.09,10.4,36,400.07,9907.73,2028-10-23,activo
2851,3621,2026-04-27,39703.93,8.53,48,979.18,38305.07,2030-04-27,activo
2852,3622,2025-10-22,16777.59,8.71,48,415.21,14369.62,2029-10-22,activo
2853,3623,2024-11-02,9955.41,11.6,12,882.65,0.18,2025-11-02,pagado
2854,3627,2026-05-21,13148.63,10.44,84,221.29,13041.73,2033-05-20,activo
2855,3628,2023-09-10,28402.89,10.96,60,616.99,14221.27,2028-09-09,activo
2856,3629,2025-06-16,23055.21,11.07,12,2038.36,2020.36,2026-06-16,impagado
2857,3631,2023-06-27,13789.05,10.72,48,354.54,4015.96,2027-06-27,mora
2858,3632,2026-02-17,288047.78,9.42,240,2669.37,286813.56,2046-02-17,activo
2859,3633,2024-12-10,27327.56,9.58,12,2397.2,0,2025-12-10,pagado
2860,3634,2025-09-26,43052.24,8.66,48,1064.49,36068.9,2029-09-26,mora
2861,3635,2026-06-30,39459.83,9.55,36,1264.89,39459.83,2029-06-29,activo
2862,3636,2026-05-19,44799.17,8.73,72,801.52,44323.56,2032-05-18,activo
2863,3637,2026-06-04,44769.56,8.09,48,1094.95,44769.56,2030-06-04,activo
2864,3641,2024-04-17,16221.07,8.74,60,334.67,10047.69,2029-04-17,mora
2865,3643,2025-09-06,41935.13,11.76,48,1099.29,35491.72,2029-09-06,activo
2866,3644,2025-08-25,24946.09,9.1,60,519.03,21532.67,2030-08-25,mora
2867,3645,2024-10-25,3132.45,9.36,36,100.13,1500.9,2027-10-25,mora
2868,3646,2025-11-28,4342.72,8.34,60,88.76,3924.02,2030-11-28,activo
2869,3647,2023-11-10,25684.91,9.82,48,649.24,9698.27,2027-11-10,mora
2870,3648,2023-10-03,17139.44,10.14,60,365.32,8787.85,2028-10-02,mora
2871,3652,2023-07-26,14973.03,10.83,36,489.01,483.93,2026-07-25,activo
2872,3653,2024-10-24,14525.76,10.34,48,370.77,9189.96,2028-10-24,activo
2873,3654,2024-11-16,16407.27,10.67,48,421.45,10730.72,2028-11-16,mora
2874,3657,2026-06-30,312557.28,10.5,240,3120.06,312557.28,2046-06-30,activo
2875,3658,2025-03-26,16852.42,9.73,72,309.93,14100.3,2031-03-26,activo
2876,3659,2024-02-06,18677.1,10.37,24,865.03,0.44,2026-02-05,pagado
2877,3660,2025-06-08,23531.97,8.8,84,376.28,20986.38,2032-06-07,activo
2878,3662,2026-06-30,11355.42,8.53,72,202.03,11355.42,2032-06-29,activo
2879,3663,2023-12-26,14058.54,9.3,60,293.88,7839.77,2028-12-25,activo
2880,3664,2025-08-28,16416.13,12.21,36,546.87,12439.05,2028-08-27,activo
2881,3665,2026-01-04,17380.43,11.08,48,449.88,15906.46,2030-01-04,activo
2882,3666,2026-06-26,22672.82,8.42,24,1029.76,22672.82,2028-06-25,activo
2883,3667,2025-03-05,7583.01,8.75,24,345.54,2676.24,2027-03-05,mora
2884,3668,2025-08-08,10961.09,10.58,48,281.09,9041.66,2029-08-08,activo
2885,3669,2024-02-02,9262.13,10.73,12,817.44,0,2025-02-01,pagado
2886,3670,2024-02-15,8581.33,10.02,12,754.53,0,2025-02-14,pagado
2887,3671,2026-01-30,10266.73,7.05,24,459.92,8245.1,2028-01-30,activo
2888,3672,2026-04-17,6993.17,9.15,60,145.68,6807.75,2031-04-17,activo
2889,3673,2026-04-06,26263.62,10.82,48,676.54,25380.2,2030-04-06,activo
2890,3675,2026-06-07,281462.17,7.96,180,2683.12,281462.17,2041-06-07,activo
2891,3676,2026-04-28,22653.98,9.17,36,722.18,21551.65,2029-04-27,activo
2892,3677,2025-12-14,33331.24,10.03,72,618.05,31251.47,2031-12-14,mora
2893,3678,2024-01-13,20060.62,9.48,60,421.11,11538.86,2029-01-12,mora
2894,3679,2025-10-11,23464.04,11.24,48,609.2,20244.61,2029-10-11,mora
2895,3681,2026-06-09,10975.82,8.45,48,270.27,10975.82,2030-06-09,activo
