id_solicitud,id_cliente,fecha_solicitud,tipo_credito,importe_solicitado,plazo_meses,finalidad,score_solicitud,ratio_endeudamiento,estado_solicitud,motivo_rechazo
3083,4053,2024-12-26,vehiculo,18112.36,72,vivienda,677,11.91,aprobada,\N
3084,4056,2025-02-20,personal,11814.18,12,reforma,591,62.17,rechazada,score_crediticio_bajo
3085,4058,2023-12-23,vehiculo,25277.94,72,reforma,627,27.49,aprobada,\N
3086,4058,2023-12-20,personal,23153.13,48,consumo,669,5.84,aprobada,\N
3087,4058,2024-05-23,hipotecario,237889.76,300,liquidez,658,45.5,rechazada,criterios_riesgo
3088,4061,2025-03-31,hipotecario,113064.67,180,reforma,726,18.93,aprobada,\N
3089,4061,2024-04-29,personal,18809.62,36,liquidez,722,25.86,aprobada,\N
3090,4062,2025-11-28,personal,11970.59,24,consumo,764,22.61,aprobada,\N
3091,4062,2026-05-24,hipotecario,245814.73,300,vehiculo,716,42.77,aprobada,\N
3092,4063,2026-05-22,personal,24651.34,60,vehiculo,619,22.88,aprobada,\N
3093,4064,2023-08-29,vehiculo,18763.11,84,consumo,786,10.34,aprobada,\N
3094,4067,2023-06-06,hipotecario,307511.25,300,liquidez,557,65.66,rechazada,score_crediticio_bajo
3095,4070,2026-05-03,personal,6452.42,60,reforma,654,22.15,aprobada,\N
3096,4071,2025-05-13,personal,23480.9,60,vehiculo,722,17.51,aprobada,\N
3097,4072,2024-12-29,personal,21287.42,60,consumo,783,32.59,aprobada,\N
3098,4074,2025-10-27,personal,28726.45,48,liquidez,665,28.22,aprobada,\N
3099,4075,2023-12-23,personal,20917.6,48,liquidez,733,20.53,aprobada,\N
3100,4076,2026-04-07,vehiculo,28294.81,60,consumo,720,42.12,aprobada,\N
3101,4079,2024-12-07,personal,5237.04,48,consumo,698,45.41,aprobada,\N
3102,4079,2024-09-02,hipotecario,268617.26,240,consumo,645,68.74,rechazada,endeudamiento_elevado
3103,4079,2025-01-04,hipotecario,270439.83,360,vehiculo,641,52.59,aprobada,\N
3104,4081,2024-09-16,personal,18349.26,36,consumo,753,28.07,aprobada,\N
3105,4082,2025-05-24,vehiculo,41122.53,84,vehiculo,884,33.0,aprobada,\N
3106,4084,2026-05-15,personal,12572.18,60,reforma,788,39.62,aprobada,\N
3107,4087,2023-03-12,personal,21485.8,24,vehiculo,823,22.92,aprobada,\N
3108,4087,2025-06-27,personal,25234.58,60,reforma,793,15.48,aprobada,\N
3109,4088,2023-06-17,personal,4167.16,60,reforma,868,41.44,aprobada,\N
3110,4088,2024-11-10,personal,26984.77,48,liquidez,837,23.3,aprobada,\N
3111,4089,2026-04-12,personal,3663.88,36,vivienda,649,5.03,aprobada,\N
3112,4089,2026-05-10,personal,28408.2,60,liquidez,666,53.83,aprobada,\N
3113,4089,2026-03-09,personal,14623.95,12,liquidez,681,15.83,aprobada,\N
3114,4092,2024-03-04,vehiculo,29288.34,36,vehiculo,634,31.02,aprobada,\N
3115,4095,2025-06-17,personal,10263.2,24,reforma,656,48.29,aprobada,\N
3116,4097,2023-06-02,personal,6895.86,36,vivienda,703,40.47,aprobada,\N
3117,4101,2026-04-27,personal,19438.15,60,liquidez,673,7.86,aprobada,\N
3118,4103,2024-08-09,personal,4003.31,24,reforma,664,14.16,aprobada,\N
3119,4104,2024-09-18,vehiculo,21526.6,36,vivienda,665,19.45,aprobada,\N
3120,4106,2026-06-20,personal,20752.11,24,liquidez,738,44.1,aprobada,\N
3121,4108,2024-06-19,vehiculo,31153.57,72,reforma,670,17.53,aprobada,\N
3122,4109,2025-02-11,vehiculo,29961.55,72,consumo,641,38.9,rechazada,ingresos_insuficientes
3123,4109,2025-11-28,personal,6920.61,24,vehiculo,624,36.63,rechazada,ingresos_insuficientes
3124,4110,2023-04-20,personal,19959.87,12,consumo,603,44.28,rechazada,score_crediticio_bajo
3125,4112,2024-12-23,personal,25826.94,24,liquidez,726,30.48,aprobada,\N
3126,4114,2025-04-21,personal,20370.14,60,consumo,526,37.16,rechazada,score_crediticio_bajo
3127,4115,2023-06-30,hipotecario,307162.14,360,vehiculo,735,24.18,aprobada,\N
3128,4118,2024-08-13,vehiculo,21992.49,60,consumo,863,39.6,aprobada,\N
3129,4118,2023-12-02,personal,8418.35,36,reforma,733,42.62,aprobada,\N
3130,4118,2024-07-19,vehiculo,39194.69,48,liquidez,786,34.86,aprobada,\N
3131,4120,2023-04-15,personal,14159.07,48,reforma,680,28.09,aprobada,\N
3132,4122,2026-04-17,personal,5824.47,12,vehiculo,775,30.17,aprobada,\N
3133,4124,2024-01-18,vehiculo,29661.83,36,reforma,633,14.62,aprobada,\N
3134,4125,2026-06-28,personal,27295.82,36,reforma,767,13.43,aprobada,\N
3135,4126,2025-03-27,vehiculo,26108.1,48,vivienda,798,18.63,aprobada,\N
3136,4128,2023-12-07,personal,6744.34,60,consumo,721,24.1,aprobada,\N
3137,4129,2025-07-19,personal,20096.81,12,vivienda,705,49.13,aprobada,\N
3138,4129,2026-05-20,vehiculo,14168.71,48,vivienda,704,11.31,aprobada,\N
3139,4130,2023-07-10,vehiculo,11156.0,72,vehiculo,704,19.45,aprobada,\N
3140,4130,2024-06-13,personal,9108.52,24,consumo,685,16.87,aprobada,\N
3141,4131,2024-10-08,hipotecario,226125.08,180,consumo,869,23.05,aprobada,\N
3142,4132,2024-04-12,personal,2719.87,36,vehiculo,737,25.36,aprobada,\N
3143,4134,2025-06-15,personal,25109.7,12,reforma,774,16.42,aprobada,\N
3144,4135,2025-07-02,hipotecario,236048.2,180,consumo,674,24.4,aprobada,\N
3145,4139,2026-05-27,personal,19394.67,48,vivienda,787,35.76,aprobada,\N
3146,4139,2023-12-23,personal,13755.17,24,liquidez,826,19.43,aprobada,\N
3147,4139,2025-04-11,vehiculo,8963.44,48,vivienda,793,24.0,aprobada,\N
3148,4140,2023-11-12,personal,19654.01,12,liquidez,761,29.56,aprobada,\N
3149,4140,2026-02-03,personal,10326.81,36,liquidez,740,20.4,aprobada,\N
3150,4140,2024-06-21,personal,27024.36,36,reforma,741,42.44,aprobada,\N
3151,4142,2023-01-12,personal,14471.57,48,vivienda,727,27.56,aprobada,\N
3152,4144,2023-03-04,personal,3651.56,48,reforma,660,41.06,aprobada,\N
3153,4144,2024-07-04,personal,20806.96,36,consumo,647,21.81,aprobada,\N
3154,4145,2024-12-22,personal,11931.63,12,consumo,826,40.63,aprobada,\N
3155,4148,2026-06-14,vehiculo,33095.96,36,vivienda,825,27.37,aprobada,\N
3156,4150,2025-01-30,personal,18746.5,36,reforma,780,32.09,aprobada,\N
3157,4152,2024-06-17,hipotecario,244798.24,180,consumo,685,58.73,rechazada,endeudamiento_elevado
3158,4156,2023-08-22,personal,3458.44,60,reforma,731,33.0,aprobada,\N
3159,4157,2023-03-15,personal,24814.49,12,vivienda,595,22.81,rechazada,score_crediticio_bajo
3160,4158,2026-05-29,vehiculo,31430.58,60,consumo,849,24.34,aprobada,\N
3161,4161,2024-10-02,personal,22129.47,36,liquidez,757,15.72,aprobada,\N
3162,4167,2023-05-14,personal,19174.36,48,reforma,677,44.14,aprobada,\N
3163,4167,2023-09-19,vehiculo,18759.68,36,consumo,738,32.92,aprobada,\N
3164,4168,2024-05-31,hipotecario,137462.99,300,liquidez,825,46.31,aprobada,\N
3165,4169,2023-06-22,hipotecario,288766.55,240,vehiculo,550,74.93,rechazada,score_crediticio_bajo
3166,4170,2023-02-23,personal,28496.93,24,liquidez,804,40.5,aprobada,\N
3167,4172,2023-03-25,personal,29205.19,48,vehiculo,768,6.51,aprobada,\N
3168,4173,2024-10-08,hipotecario,100631.34,240,liquidez,782,46.31,rechazada,criterios_riesgo
3169,4174,2025-05-07,personal,26220.89,24,vehiculo,862,61.92,rechazada,endeudamiento_elevado
3170,4175,2025-12-29,vehiculo,44966.7,84,vehiculo,575,38.67,rechazada,score_crediticio_bajo
3171,4175,2025-03-03,vehiculo,40720.41,60,consumo,624,23.02,aprobada,\N
3172,4176,2024-10-12,personal,29708.98,36,consumo,697,37.4,rechazada,ingresos_insuficientes
3173,4176,2025-09-02,personal,18474.29,12,consumo,711,25.99,rechazada,ingresos_insuficientes
3174,4177,2023-02-02,hipotecario,147861.76,360,consumo,745,25.68,aprobada,\N
3175,4177,2025-12-19,personal,3580.16,12,vehiculo,717,23.02,aprobada,\N
3176,4178,2023-09-12,personal,5944.65,48,vivienda,729,13.12,aprobada,\N
3177,4179,2025-08-22,personal,22517.46,60,reforma,679,19.88,aprobada,\N
3178,4181,2026-04-12,personal,14265.76,60,vivienda,711,17.78,aprobada,\N
3179,4182,2025-04-23,personal,21854.94,24,consumo,648,24.31,aprobada,\N
3180,4185,2026-01-12,personal,11859.94,48,reforma,827,10.91,aprobada,\N
3181,4188,2026-03-19,personal,9934.45,24,vivienda,719,31.54,aprobada,\N
3182,4188,2026-01-30,hipotecario,263758.07,360,liquidez,692,43.1,rechazada,criterios_riesgo
3183,4188,2026-05-04,hipotecario,154131.29,180,liquidez,684,38.84,rechazada,criterios_riesgo
3184,4189,2025-04-18,personal,5017.59,48,vehiculo,756,40.53,aprobada,\N
3185,4189,2024-05-13,personal,23548.07,48,consumo,731,30.05,aprobada,\N
3186,4190,2025-08-12,personal,19045.91,48,vehiculo,760,21.41,aprobada,\N
3187,4190,2025-11-26,vehiculo,14959.89,36,vehiculo,775,30.0,aprobada,\N
3188,4191,2024-06-29,vehiculo,29382.95,84,vivienda,651,28.96,aprobada,\N
3189,4193,2024-01-03,personal,7923.95,12,reforma,646,32.73,rechazada,ingresos_insuficientes
3190,4197,2026-03-11,vehiculo,35039.1,36,vivienda,764,30.78,aprobada,\N
3191,4201,2024-03-15,vehiculo,43166.0,36,reforma,693,42.2,aprobada,\N
3192,4203,2024-01-11,personal,14103.72,12,reforma,742,31.7,aprobada,\N
3193,4203,2024-08-04,vehiculo,14265.69,60,reforma,742,30.87,aprobada,\N
3194,4203,2025-10-09,personal,8086.14,60,vivienda,762,29.48,aprobada,\N
3195,4206,2025-07-11,personal,17586.51,60,vehiculo,706,26.3,aprobada,\N
3196,4208,2025-01-12,vehiculo,30718.05,60,vivienda,623,23.55,aprobada,\N
3197,4210,2023-10-21,vehiculo,36385.12,48,vehiculo,662,47.06,aprobada,\N
3198,4210,2025-08-10,vehiculo,26939.39,72,reforma,730,41.09,aprobada,\N
3199,4211,2026-03-19,hipotecario,97983.42,180,vehiculo,629,39.83,aprobada,\N
3200,4213,2026-02-19,personal,26198.98,60,vehiculo,774,24.27,aprobada,\N
3201,4216,2024-02-26,hipotecario,309876.84,240,reforma,790,37.21,aprobada,\N
3202,4217,2024-06-30,personal,22825.95,36,consumo,699,51.48,aprobada,\N
3203,4217,2024-02-19,personal,27771.64,60,reforma,767,17.7,aprobada,\N
3204,4217,2023-11-09,personal,15564.84,60,vehiculo,759,3.66,aprobada,\N
3205,4218,2025-02-01,hipotecario,249393.31,360,consumo,629,75.3,rechazada,endeudamiento_elevado
3206,4218,2025-05-27,personal,10388.21,12,consumo,684,39.9,aprobada,\N
3207,4218,2025-06-01,personal,25784.51,24,vehiculo,661,53.78,aprobada,\N
3208,4221,2026-03-04,personal,29175.97,60,vehiculo,754,30.54,aprobada,\N
3209,4226,2023-09-27,vehiculo,15353.96,72,reforma,611,25.74,aprobada,\N
3210,4226,2024-05-25,hipotecario,159107.63,300,reforma,570,42.62,rechazada,score_crediticio_bajo
3211,4227,2024-06-24,vehiculo,11399.36,48,consumo,817,24.25,aprobada,\N
3212,4228,2023-08-19,vehiculo,13422.86,48,vivienda,807,13.72,aprobada,\N
3213,4230,2025-11-19,personal,3215.27,60,vivienda,733,8.36,aprobada,\N
3214,4233,2023-11-06,hipotecario,259882.29,300,reforma,681,21.59,aprobada,\N
3215,4234,2023-10-03,personal,7179.44,48,vehiculo,625,32.91,aprobada,\N
3216,4235,2025-01-29,personal,3952.57,12,vivienda,801,45.1,aprobada,\N
3217,4241,2026-06-17,personal,21927.73,24,consumo,349,91.7,rechazada,score_crediticio_bajo
3218,4242,2025-12-23,vehiculo,12844.94,84,reforma,876,35.89,aprobada,\N
3219,4242,2025-06-07,personal,24564.46,48,consumo,902,32.07,aprobada,\N
3220,4242,2023-03-29,personal,24350.6,36,liquidez,867,25.2,aprobada,\N
3221,4244,2023-04-28,personal,6209.77,48,consumo,670,48.55,aprobada,\N
3222,4244,2024-02-21,vehiculo,9677.21,48,vivienda,713,14.91,aprobada,\N
3223,4246,2024-02-12,personal,7313.41,36,vivienda,637,53.69,aprobada,\N
3224,4247,2025-07-08,vehiculo,36157.95,36,liquidez,519,42.26,rechazada,score_crediticio_bajo
3225,4249,2023-03-29,vehiculo,24606.26,72,liquidez,706,33.24,aprobada,\N
3226,4250,2025-09-06,personal,4242.94,60,liquidez,838,36.23,aprobada,\N
3227,4251,2026-05-13,hipotecario,88639.45,300,reforma,852,11.87,aprobada,\N
3228,4252,2024-12-23,personal,22064.19,48,consumo,711,6.72,aprobada,\N
3229,4253,2024-02-08,hipotecario,124427.98,180,vivienda,694,51.33,rechazada,criterios_riesgo
3230,4254,2025-08-18,vehiculo,36862.03,72,vivienda,782,32.56,aprobada,\N
3231,4255,2024-06-12,personal,20206.37,48,liquidez,734,31.06,aprobada,\N
3232,4257,2026-04-01,personal,9043.55,36,liquidez,678,23.9,aprobada,\N
3233,4257,2025-09-02,personal,16719.64,60,liquidez,735,31.08,aprobada,\N
3234,4258,2024-06-27,personal,15831.64,36,vivienda,693,29.91,aprobada,\N
3235,4260,2025-04-27,hipotecario,228507.28,300,liquidez,631,52.47,aprobada,\N
3236,4262,2024-09-14,hipotecario,218553.18,300,liquidez,521,95,rechazada,score_crediticio_bajo
3237,4263,2024-08-17,hipotecario,167662.76,240,vehiculo,762,23.71,aprobada,\N
3238,4264,2024-08-08,vehiculo,37183.12,36,consumo,774,30.14,aprobada,\N
3239,4265,2024-01-15,vehiculo,24607.41,36,vehiculo,596,20.26,rechazada,score_crediticio_bajo
3240,4267,2023-01-07,personal,20088.61,48,vehiculo,674,27.4,aprobada,\N
3241,4268,2024-10-27,vehiculo,34164.91,36,vivienda,704,32.96,rechazada,ingresos_insuficientes
3242,4269,2025-12-15,hipotecario,109508.17,300,reforma,716,25.61,aprobada,\N
3243,4270,2025-08-07,personal,27390.93,48,vehiculo,703,27.73,aprobada,\N
3244,4271,2024-03-02,personal,7314.93,12,vehiculo,677,30.14,aprobada,\N
3245,4271,2025-02-14,personal,12354.63,36,consumo,690,7.56,aprobada,\N
3246,4271,2025-03-11,personal,16549.08,24,vehiculo,665,20.24,aprobada,\N
3247,4273,2025-11-17,hipotecario,203106.85,360,liquidez,539,60.27,rechazada,score_crediticio_bajo
3248,4273,2025-12-30,vehiculo,20056.14,84,vehiculo,621,5.85,aprobada,\N
3249,4275,2026-01-06,personal,22621.52,60,liquidez,657,26.22,rechazada,ingresos_insuficientes
3250,4276,2024-12-22,vehiculo,42949.72,84,vehiculo,806,31.98,aprobada,\N
3251,4276,2024-03-16,hipotecario,100363.5,180,liquidez,856,27.64,aprobada,\N
3252,4277,2026-06-08,hipotecario,253980.24,180,consumo,777,16.68,rechazada,criterios_riesgo
3253,4277,2024-09-15,personal,14801.33,24,vehiculo,767,40.47,aprobada,\N
3254,4277,2026-05-18,personal,22328.55,48,vehiculo,761,30.2,aprobada,\N
3255,4280,2023-10-21,vehiculo,8978.82,36,reforma,757,3.6,aprobada,\N
3256,4280,2026-04-13,personal,12452.42,12,consumo,723,30.73,aprobada,\N
3257,4281,2025-06-09,personal,12649.97,48,vivienda,733,25.57,aprobada,\N
3258,4281,2025-09-16,hipotecario,108064.75,300,liquidez,734,42.99,rechazada,criterios_riesgo
3259,4281,2025-06-16,hipotecario,168094.26,180,reforma,789,40.13,rechazada,criterios_riesgo
3260,4282,2026-03-09,personal,29311.03,24,consumo,727,35.09,rechazada,ingresos_insuficientes
3261,4282,2026-05-01,vehiculo,38692.79,36,vehiculo,735,53.32,rechazada,ingresos_insuficientes
3262,4282,2025-10-04,hipotecario,248768.3,360,vivienda,661,95,rechazada,endeudamiento_elevado
3263,4283,2025-08-08,personal,8330.85,24,consumo,646,20.25,aprobada,\N
3264,4284,2025-02-23,personal,15930.13,36,consumo,627,21.35,aprobada,\N
3265,4287,2024-07-15,vehiculo,31189.92,84,liquidez,751,35.95,aprobada,\N
3266,4287,2025-08-02,personal,4379.17,48,reforma,754,13.77,aprobada,\N
3267,4289,2024-08-27,personal,4590.63,12,reforma,743,21.13,aprobada,\N
3268,4290,2024-06-30,hipotecario,215403.1,180,liquidez,665,41.55,aprobada,\N
3269,4291,2025-12-18,personal,23349.2,60,consumo,786,11.67,aprobada,\N
3270,4291,2024-05-31,personal,19425.67,24,liquidez,797,24.63,aprobada,\N
3271,4291,2024-12-14,vehiculo,28039.93,60,liquidez,728,15.23,aprobada,\N
3272,4292,2023-05-25,vehiculo,38232.8,84,consumo,691,35.05,aprobada,\N
3273,4293,2024-09-21,personal,12981.81,12,consumo,724,28.33,aprobada,\N
3274,4294,2025-08-30,personal,24051.13,60,reforma,536,58.0,rechazada,score_crediticio_bajo
3275,4295,2026-02-09,personal,20490.02,12,consumo,723,7.17,aprobada,\N
3276,4297,2024-08-06,personal,4596.56,60,vivienda,748,12.78,aprobada,\N
3277,4298,2024-03-22,personal,13506.69,12,liquidez,777,19.16,aprobada,\N
3278,4300,2025-03-01,vehiculo,38658.73,60,consumo,624,43.43,aprobada,\N
3279,4300,2024-03-01,personal,1505.73,60,vivienda,679,8.41,aprobada,\N
3280,4300,2026-02-28,personal,14640.06,48,liquidez,676,23.61,aprobada,\N
3281,4302,2025-01-03,personal,2038.96,60,reforma,802,16.06,aprobada,\N
3282,4302,2024-03-30,personal,28901.75,48,liquidez,787,33.66,aprobada,\N
3283,4309,2026-04-11,personal,10399.61,36,consumo,803,21.76,aprobada,\N
3284,4312,2023-07-16,personal,17387.01,24,vivienda,627,5.8,aprobada,\N
3285,4313,2023-06-20,vehiculo,30108.45,60,liquidez,669,35.05,aprobada,\N
3286,4313,2026-03-07,personal,13844.86,36,vivienda,757,30.97,aprobada,\N
3287,4314,2025-08-03,vehiculo,19362.92,84,reforma,811,41.66,aprobada,\N
3288,4318,2025-08-14,vehiculo,32833.15,72,reforma,548,36.24,rechazada,score_crediticio_bajo
3289,4319,2026-01-05,vehiculo,8880.81,60,consumo,731,36.84,aprobada,\N
3290,4319,2023-02-10,personal,17319.98,12,liquidez,767,30.72,aprobada,\N
3291,4322,2024-10-21,personal,23224.76,12,liquidez,768,33.38,aprobada,\N
3292,4323,2026-03-11,personal,2104.04,12,reforma,610,42.07,aprobada,\N
3293,4325,2023-08-02,personal,6043.22,24,vivienda,630,16.46,aprobada,\N
3294,4326,2025-10-08,personal,8112.13,12,vivienda,699,39.48,aprobada,\N
3295,4328,2023-01-14,vehiculo,37483.5,36,vivienda,774,51.25,aprobada,\N
3296,4329,2024-12-22,vehiculo,22204.1,60,vehiculo,701,54.55,aprobada,\N
3297,4329,2025-10-16,personal,25663.62,60,vivienda,709,42.04,aprobada,\N
3298,4329,2025-03-25,vehiculo,28100.39,48,consumo,726,31.65,aprobada,\N
3299,4330,2025-06-22,hipotecario,319042.7,240,consumo,652,70.59,rechazada,endeudamiento_elevado
3300,4335,2025-04-10,vehiculo,9582.57,36,vivienda,684,8.85,aprobada,\N
3301,4336,2025-12-21,vehiculo,26139.71,60,vivienda,641,35.34,aprobada,\N
3302,4338,2025-06-21,vehiculo,31566.28,48,vivienda,592,19.23,rechazada,score_crediticio_bajo
3303,4339,2023-06-16,personal,20842.56,12,consumo,764,16.51,aprobada,\N
3304,4342,2023-02-03,personal,20521.17,60,vehiculo,714,14.47,aprobada,\N
3305,4344,2025-07-20,vehiculo,28372.16,48,reforma,678,45.24,aprobada,\N
3306,4344,2023-04-10,personal,2478.0,60,liquidez,666,32.78,aprobada,\N
3307,4345,2026-03-25,personal,17560.33,48,liquidez,765,24.21,aprobada,\N
3308,4346,2023-02-11,personal,26930.66,60,liquidez,830,45.17,aprobada,\N
3309,4352,2024-10-31,personal,18573.83,60,liquidez,652,31.8,aprobada,\N
3310,4352,2025-08-27,personal,19960.15,48,vivienda,670,14.63,aprobada,\N
3311,4353,2024-01-30,personal,16187.07,12,consumo,574,55.41,rechazada,score_crediticio_bajo
3312,4354,2026-06-30,personal,24670.86,36,liquidez,657,15.3,aprobada,\N
3313,4355,2023-04-24,hipotecario,184028.04,240,consumo,726,33.03,aprobada,\N
3314,4355,2025-01-13,personal,9088.36,36,reforma,695,11.19,aprobada,\N
3315,4356,2024-06-19,personal,5014.42,24,vivienda,668,47.73,aprobada,\N
3316,4356,2026-06-21,vehiculo,10113.36,60,vehiculo,679,28.98,aprobada,\N
3317,4357,2024-04-10,personal,27206.13,48,vivienda,750,55.73,rechazada,endeudamiento_elevado
3318,4357,2026-01-20,hipotecario,178137.77,300,reforma,771,38.64,aprobada,\N
3319,4359,2024-09-13,personal,22059.5,12,vehiculo,862,24.21,aprobada,\N
3320,4359,2024-07-16,vehiculo,11126.83,48,reforma,826,36.8,aprobada,\N
3321,4360,2023-12-26,vehiculo,14863.98,72,consumo,759,30.08,aprobada,\N
3322,4362,2025-06-30,vehiculo,23575.7,84,reforma,716,18.58,aprobada,\N
3323,4363,2024-09-21,personal,8795.5,36,vehiculo,800,28.67,aprobada,\N
3324,4364,2024-05-09,personal,13949.1,12,vivienda,757,30.07,aprobada,\N
3325,4366,2025-05-03,hipotecario,173860.7,180,reforma,856,34.34,rechazada,criterios_riesgo
3326,4367,2025-11-20,hipotecario,132822.41,300,vehiculo,721,37.23,rechazada,criterios_riesgo
3327,4368,2024-06-15,personal,20921.79,48,reforma,693,14.54,aprobada,\N
3328,4369,2023-06-19,personal,14113.15,36,vivienda,755,29.51,aprobada,\N
3329,4370,2026-04-14,personal,3816.89,48,vivienda,714,35.33,aprobada,\N
3330,4370,2026-03-30,personal,15011.34,36,liquidez,751,24.86,aprobada,\N
3331,4371,2026-03-07,personal,14305.91,12,liquidez,776,26.3,aprobada,\N
3332,4371,2025-05-21,hipotecario,289335.27,300,vehiculo,787,39.4,aprobada,\N
3333,4371,2025-01-05,vehiculo,28221.1,36,vehiculo,759,23.09,aprobada,\N
3334,4372,2023-06-07,personal,25764.42,12,vehiculo,763,27.83,aprobada,\N
3335,4373,2023-06-13,hipotecario,229804.48,360,reforma,645,29.21,aprobada,\N
3336,4374,2024-03-18,vehiculo,26439.67,48,liquidez,607,36.52,rechazada,score_crediticio_bajo
3337,4374,2025-04-29,personal,3472.12,36,liquidez,644,12.4,aprobada,\N
3338,4375,2025-01-27,hipotecario,133231.72,180,liquidez,686,16.13,aprobada,\N
3339,4377,2025-08-30,personal,5697.92,24,vivienda,663,19.77,aprobada,\N
3340,4380,2024-11-21,personal,3261.25,12,vivienda,529,34.96,rechazada,score_crediticio_bajo
3341,4381,2023-11-02,personal,6030.84,60,consumo,652,58.92,rechazada,endeudamiento_elevado
3342,4382,2025-10-24,personal,29706.61,36,vivienda,705,12.52,aprobada,\N
3343,4383,2025-06-29,personal,22740.37,36,liquidez,679,28.14,aprobada,\N
3344,4385,2026-03-10,personal,24951.49,24,liquidez,583,42.4,rechazada,score_crediticio_bajo
3345,4389,2025-08-06,personal,28217.51,12,reforma,614,39.37,aprobada,\N
3346,4390,2026-06-24,personal,4882.37,36,vivienda,752,32.92,aprobada,\N
3347,4395,2026-04-02,vehiculo,16256.92,84,vivienda,739,34.59,aprobada,\N
3348,4396,2025-08-31,hipotecario,158873.5,300,consumo,723,13.43,aprobada,\N
3349,4398,2025-09-13,vehiculo,40302.39,48,reforma,659,42.79,aprobada,\N
3350,4403,2024-01-28,hipotecario,223774.21,300,consumo,471,95,rechazada,score_crediticio_bajo
3351,4403,2023-02-10,vehiculo,43766.41,48,vehiculo,452,66.76,rechazada,score_crediticio_bajo
3352,4403,2023-05-26,vehiculo,33469.44,36,reforma,529,35.77,rechazada,score_crediticio_bajo
3353,4404,2026-02-20,personal,28780.85,24,reforma,693,45.79,aprobada,\N
3354,4407,2025-06-06,vehiculo,28236.54,60,liquidez,737,45.07,aprobada,\N
3355,4407,2023-10-13,personal,19231.03,36,reforma,724,49.49,aprobada,\N
3356,4410,2023-06-06,personal,18980.77,36,vivienda,780,18.72,aprobada,\N
3357,4411,2023-05-01,vehiculo,26993.05,72,vivienda,508,22.85,rechazada,score_crediticio_bajo
3358,4413,2026-02-24,personal,26289.62,60,vivienda,822,22.68,aprobada,\N
